File Name,File Id,Class Name,Method Name,Method Id,StartLine,EndLine,Cyclometric Density,Decision Density,Essential Density,Branch Count,Condition Count,Cyclometric Complexity,Decision Count,Essential Complexity,LOC,Total Operands,Total Operators,Unique Operands Count,Unique Operators Count,Halstead Difficulty,Halstead Length,Halstead Level,Halstead Programming Effort,Halstead Programming Time,Halstead Volume,Maintenance Severity,Formal Parameters,Call Pair Length,Defected?(false/true)
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.ResultExporter,writeLOCMetrics,117,11305,11587,2,1.0,0.0,1,1,11.5,1,1,23,28,25,18,4,3.1111111111111107,53,0.32142857142857145,1.3424226808222062,0.0745790378234559,0.4314930045499949,0.5,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.ResultExporter,getProjectLevelLOCMetrics,118,11305,11587,2,1.0,0.0,1,1,6.5,1,1,13,16,12,15,5,2.6666666666666665,28,0.375,1.3010299956639813,0.07227944420355452,0.48788624837399297,0.5,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.ResultExporter,writeClassMetrics,119,11305,11587,19,1.4375,0.16666666666666666,17,23,4.157894736842105,16,4,79,100,106,49,18,18.36734693877551,206,0.05444444444444445,1.8260748027008262,0.1014486001500459,0.099419628147045,0.21052631578947367,1,10,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.ResultExporter,writeProjectLOC,120,11305,11587,1,0.0,0.0,0,0,19.0,0,1,19,18,17,13,4,2.769230769230769,35,0.3611111111111111,1.2304489213782739,0.06835827340990411,0.4443287771643767,1.0,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.ResultExporter,writeNamespaces,121,11305,11587,4,1.3333333333333333,0.0,3,4,13.75,3,1,55,27,25,16,7,5.90625,52,0.1693121693121693,1.3617278360175926,0.07565154644542181,0.23055709392890458,0.25,1,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.ResultExporter,writeFunctionMetrics,122,11305,11587,7,1.4,0.0,5,7,8.857142857142858,5,1,62,90,101,50,10,9.0,191,0.1111111111111111,1.7781512503836434,0.09878618057686908,0.19757236115373816,0.14285714285714285,1,18,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.ResultExporter,exportAll,618,11305,11587,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.ResultExporter,exportAll,1196,11305,11587,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,ResultExporter,380,15857,16139,4,2.5,0.0,2,5,2.5,2,1,10,11,14,7,8,6.285714285714286,25,0.1590909090909091,1.1760912590556813,0.06533840328087119,0.1871054275770402,0.25,2,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,exportAll,381,15857,16139,2,0.0,0.0,1,0,6.0,0,1,12,9,10,8,4,2.25,19,0.4444444444444444,1.0791812460476249,0.059954513669312495,0.4796361093544999,0.5,0,5,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,exportFileMetrics,382,15857,16139,2,0.0,0.0,1,0,5.0,0,1,10,10,7,8,5,3.125,17,0.32,1.1139433523068367,0.06188574179482426,0.35646187273818775,0.5,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,exportFunctionMetrics,383,15857,16139,1,0.0,0.0,0,0,5.0,0,1,5,7,3,5,3,2.1,10,0.4761904761904762,0.9030899869919436,0.05017166594399687,0.43004285094854455,1.0,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,exportNamespaces,384,15857,16139,1,0.0,0.0,0,0,5.0,0,1,5,7,3,5,3,2.1,10,0.4761904761904762,0.9030899869919436,0.05017166594399687,0.43004285094854455,1.0,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,exportClassMetrics,385,15857,16139,1,0.0,0.0,0,0,6.0,0,1,6,7,3,5,3,2.1,10,0.4761904761904762,0.9030899869919436,0.05017166594399687,0.43004285094854455,1.0,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,writeLOCMetrics,386,15857,16139,2,1.0,0.0,1,1,11.5,1,1,23,28,25,18,4,3.1111111111111107,53,0.32142857142857145,1.3424226808222062,0.0745790378234559,0.4314930045499949,0.5,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,getProjectLevelLOCMetrics,387,15857,16139,2,1.0,0.0,1,1,6.5,1,1,13,16,12,15,5,2.6666666666666665,28,0.375,1.3010299956639813,0.07227944420355452,0.48788624837399297,0.5,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,writeClassMetrics,388,15857,16139,19,1.4375,0.16666666666666666,17,23,4.157894736842105,16,4,79,100,106,49,18,18.36734693877551,206,0.05444444444444445,1.8260748027008262,0.1014486001500459,0.099419628147045,0.21052631578947367,1,10,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,writeProjectLOC,389,15857,16139,1,0.0,0.0,0,0,19.0,0,1,19,18,17,13,4,2.769230769230769,35,0.3611111111111111,1.2304489213782739,0.06835827340990411,0.4443287771643767,1.0,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,writeNamespaces,390,15857,16139,4,1.3333333333333333,0.0,3,4,13.75,3,1,55,27,25,16,7,5.90625,52,0.1693121693121693,1.3617278360175926,0.07565154644542181,0.23055709392890458,0.25,1,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ResultExporter.java,109,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ResultExporter,writeFunctionMetrics,391,15857,16139,7,1.4,0.0,5,7,8.857142857142858,5,1,62,90,101,50,10,9.0,191,0.1111111111111111,1.7781512503836434,0.09878618057686908,0.19757236115373816,0.14285714285714285,1,18,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ScopeAnalyzer.java,123,.ParsedObjectManager.ScopeAnalyzer,ScopeAnalyzer,125,11594,11622,1,0.0,0.0,0,0,3.0,0,1,3,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ScopeAnalyzer.java,123,.ParsedObjectManager.ScopeAnalyzer,processSentence,126,11594,11622,4,1.3333333333333333,0.0,3,4,5.25,3,1,21,27,24,18,10,7.5,51,0.13333333333333333,1.4471580313422192,0.08039766840790107,0.19295440417896256,0.25,1,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ScopeAnalyzer.java,123,.ParsedObjectManager.ScopeAnalyzer,tokens,825,11594,11622,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ScopeAnalyzer.java,123,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ScopeAnalyzer,ScopeAnalyzer,393,16146,16174,1,0.0,0.0,0,0,3.0,0,1,3,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\ScopeAnalyzer.java,123,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.ScopeAnalyzer,processSentence,394,16146,16174,4,1.3333333333333333,0.0,3,4,5.25,3,1,21,27,24,18,10,7.5,51,0.13333333333333333,1.4471580313422192,0.08039766840790107,0.19295440417896256,0.25,1,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,SentenceAnalyzer,129,11636,11777,1,0.0,0.0,0,0,10.0,0,1,10,10,3,4,1,1.25,13,0.8,0.698970004336019,0.03883166690755661,0.5591760034688151,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,setCurrentScope,130,11636,11777,6,1.2,0.2,5,6,4.833333333333333,5,2,29,37,39,15,7,8.633333333333335,76,0.11583011583011582,1.3424226808222064,0.07457903782345592,0.15549297461261075,0.3333333333333333,2,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,lexEndBrace,131,11636,11777,7,2.75,0.0,4,11,3.5714285714285716,4,1,25,49,59,13,11,20.73076923076923,108,0.04823747680890538,1.3802112417116061,0.07667840231731145,0.0665779077634541,0.14285714285714285,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,lexLine,132,11636,11777,12,1.375,0.2727272727272727,10,11,3.75,8,4,45,47,46,26,13,11.75,93,0.0851063829787234,1.5910646070264989,0.08839247816813883,0.13540975378948927,0.3333333333333333,1,6,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,fileChanged,133,11636,11777,2,2.0,0.0,1,2,7.0,1,1,14,13,11,9,5,3.6111111111111107,24,0.27692307692307694,1.1461280356782377,0.0636737797599021,0.31738930218781974,0.5,2,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,lastFileProcessed,134,11636,11777,1,0.0,0.0,0,0,4.0,0,1,4,3,4,3,2,1.0,7,1.0,0.6989700043360189,0.0388316669075566,0.6989700043360189,1.0,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,setCurrentScope,574,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,setCurrentScope,576,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,fileChanged,615,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,lastFileProcessed,616,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,lexLine,636,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,setCurrentScope,698,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,tokens,843,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,setCurrentScope,1152,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,setCurrentScope,1154,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,fileChanged,1193,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,lastFileProcessed,1194,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,lexLine,1213,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.SentenceAnalyzer,setCurrentScope,1274,11636,11777,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.SentenceAnalyzer,SentenceAnalyzer,396,16188,16329,1,0.0,0.0,0,0,10.0,0,1,10,10,3,4,1,1.25,13,0.8,0.698970004336019,0.03883166690755661,0.5591760034688151,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.SentenceAnalyzer,setCurrentScope,397,16188,16329,6,1.2,0.2,5,6,4.833333333333333,5,2,29,37,39,15,7,8.633333333333335,76,0.11583011583011582,1.3424226808222064,0.07457903782345592,0.15549297461261075,0.3333333333333333,2,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.SentenceAnalyzer,lexEndBrace,398,16188,16329,7,2.75,0.0,4,11,3.5714285714285716,4,1,25,49,59,13,11,20.73076923076923,108,0.04823747680890538,1.3802112417116061,0.07667840231731145,0.0665779077634541,0.14285714285714285,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.SentenceAnalyzer,lexLine,399,16188,16329,12,1.375,0.2727272727272727,10,11,3.75,8,4,45,47,46,26,13,11.75,93,0.0851063829787234,1.5910646070264989,0.08839247816813883,0.13540975378948927,0.3333333333333333,1,6,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.SentenceAnalyzer,fileChanged,400,16188,16329,2,2.0,0.0,1,2,7.0,1,1,14,13,11,9,5,3.6111111111111107,24,0.27692307692307694,1.1461280356782377,0.0636737797599021,0.31738930218781974,0.5,2,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\SentenceAnalyzer.java,127,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.SentenceAnalyzer,lastFileProcessed,401,16188,16329,1,0.0,0.0,0,0,4.0,0,1,4,3,4,3,2,1.0,7,1.0,0.6989700043360189,0.0388316669075566,0.6989700043360189,1.0,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\TypedefAnalyzer.java,135,.ParsedObjectManager.TypedefAnalyzer,TypedefAnalyzer,137,11780,11798,1,0.0,0.0,0,0,4.0,0,1,4,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\TypedefAnalyzer.java,135,.ParsedObjectManager.TypedefAnalyzer,processSentence,138,11780,11798,3,1.5,0.0,2,3,2.6666666666666665,2,1,8,10,10,8,8,5.0,20,0.2,1.2041199826559248,0.06689555459199582,0.24082399653118497,0.3333333333333333,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\TypedefAnalyzer.java,135,.ParsedObjectManager.TypedefAnalyzer,tokens,852,11780,11798,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\TypedefAnalyzer.java,135,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.TypedefAnalyzer,TypedefAnalyzer,403,16332,16350,1,0.0,0.0,0,0,4.0,0,1,4,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\TypedefAnalyzer.java,135,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.TypedefAnalyzer,processSentence,404,16332,16350,3,1.5,0.0,2,3,2.6666666666666665,2,1,8,10,10,8,8,5.0,20,0.2,1.2041199826559248,0.06689555459199582,0.24082399653118497,0.3333333333333333,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.Constants,isTwoCharOperator,142,11807,11989,3,1.5,0.0,2,3,2.6666666666666665,2,1,8,10,11,8,8,5.0,21,0.2,1.2041199826559248,0.06689555459199582,0.24082399653118497,0.3333333333333333,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.Constants,isKeyword,143,11807,11989,2,2.0,0.0,1,2,3.5,1,1,7,5,6,5,5,2.5,11,0.4,1.0,0.05555555555555555,0.4,0.5,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.Constants,isValidNameChar,144,11807,11989,8,3.5,0.0,4,14,1.375,4,1,11,19,22,10,7,6.65,41,0.15037593984962405,1.2304489213782739,0.06835827340990411,0.18502991298921412,0.125,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.Constants,isPrimitiveType,145,11807,11989,2,2.0,0.0,1,2,3.5,1,1,7,5,6,5,5,2.5,11,0.4,1.0,0.05555555555555555,0.4,0.5,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.Constants,isSpecialChar,146,11807,11989,5,4.0,0.0,2,8,1.8,2,1,9,11,17,7,7,5.5,28,0.18181818181818182,1.146128035678238,0.06367377975990211,0.20838691557786146,0.2,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.Constants,isWordToken,147,11807,11989,5,2.0,0.0,3,6,2.6,3,1,13,11,14,7,9,7.071428571428572,25,0.1414141414141414,1.2041199826559248,0.06689555459199582,0.17027959350689845,0.2,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.Constants,twoCharOperators,861,11807,11989,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.Constants,isValidNameChar,867,11807,11989,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.Constants,isValidNameChar,1434,11807,11989,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.Constants,isTwoCharOperator,406,16359,16541,3,1.5,0.0,2,3,2.6666666666666665,2,1,8,10,11,8,8,5.0,21,0.2,1.2041199826559248,0.06689555459199582,0.24082399653118497,0.3333333333333333,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.Constants,isKeyword,407,16359,16541,2,2.0,0.0,1,2,3.5,1,1,7,5,6,5,5,2.5,11,0.4,1.0,0.05555555555555555,0.4,0.5,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.Constants,isValidNameChar,408,16359,16541,8,3.5,0.0,4,14,1.375,4,1,11,19,22,10,7,6.65,41,0.15037593984962405,1.2304489213782739,0.06835827340990411,0.18502991298921412,0.125,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.Constants,isPrimitiveType,409,16359,16541,2,2.0,0.0,1,2,3.5,1,1,7,5,6,5,5,2.5,11,0.4,1.0,0.05555555555555555,0.4,0.5,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.Constants,isSpecialChar,410,16359,16541,5,4.0,0.0,2,8,1.8,2,1,9,11,17,7,7,5.5,28,0.18181818181818182,1.146128035678238,0.06367377975990211,0.20838691557786146,0.2,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\Constants.java,140,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.Constants,isWordToken,411,16359,16541,5,2.0,0.0,3,6,2.6,3,1,13,11,14,7,9,7.071428571428572,25,0.1414141414141414,1.2041199826559248,0.06689555459199582,0.17027959350689845,0.2,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\FunctionCall.java,148,.ParsedObjectManager.FunctionCall,toString,929,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\FunctionCall.java,148,.ParsedObjectManager.FunctionCall,toString,1494,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\LLOCCounter.java,152,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter,processSentence,844,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\LLOCCounter.java,152,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter,getLloc,846,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\LLOCCounter.java,152,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter,setFile,847,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\LLOCCounter.java,152,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter,getLloc,849,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\LLOCCounter.java,152,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter,processSentence,1413,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\LLOCCounter.java,152,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter,getLloc,1415,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\LLOCCounter.java,152,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter,setFile,1416,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\LLOCCounter.java,152,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter,getLloc,1418,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
